Source,Target,Weight,Type
Anonymous_010,Anonymous_150,3,undirected
Anonymous_010,Asaph_050,3,undirected
Anonymous_010,Asaph_073,3,undirected
Anonymous_010,Asaph_076,3,undirected
Anonymous_010,Asaph_077,3,undirected
Anonymous_010,Asaph_080,3,undirected
Anonymous_010,Asaph_081,3,undirected
Anonymous_010,Asaph_082,3,undirected
Anonymous_010,Asaph_083,3,undirected
Anonymous_010,David_004,3,undirected
Anonymous_010,David_005,3,undirected
Anonymous_010,David_007,3,undirected
Anonymous_010,David_011,3,undirected
Anonymous_010,David_012,3,undirected
Anonymous_010,David_015,3,undirected
Anonymous_010,David_016,3,undirected
Anonymous_010,David_017,3,undirected
Anonymous_010,David_020,3,undirected
Anonymous_010,David_021,3,undirected
Anonymous_010,David_022,3,undirected
Anonymous_010,David_023,3,undirected
Anonymous_010,David_024,3,undirected
Anonymous_010,David_026,3,undirected
Anonymous_010,David_027,3,undirected
Anonymous_010,David_029,3,undirected
Anonymous_010,David_030,3,undirected
Anonymous_010,David_034,3,undirected
Anonymous_010,David_036,3,undirected
Anonymous_010,David_039,3,undirected
Anonymous_010,David_040,3,undirected
Anonymous_010,David_041,3,undirected
Anonymous_010,David_051,3,undirected
Anonymous_010,David_052,3,undirected
Anonymous_010,David_054,3,undirected
Anonymous_010,David_057,3,undirected
Anonymous_010,David_058,3,undirected
Anonymous_010,David_059,3,undirected
Anonymous_010,David_060,3,undirected
Anonymous_010,David_063,3,undirected
Anonymous_010,David_064,3,undirected
Anonymous_010,David_065,3,undirected
Anonymous_010,David_068,3,undirected
Anonymous_010,David_070,3,undirected
Anonymous_010,David_086,3,undirected
Anonymous_010,David_101,3,undirected
Anonymous_010,David_108,3,undirected
Anonymous_010,David_109,3,undirected
Anonymous_010,David_110,3,undirected
Anonymous_010,David_122,3,undirected
Anonymous_010,David_131,3,undirected
Anonymous_010,David_133,3,undirected
Anonymous_010,David_139,3,undirected
Anonymous_010,David_140,3,undirected
Anonymous_010,David_141,3,undirected
Anonymous_010,David_142,3,undirected
Anonymous_010,David_143,3,undirected
Anonymous_010,David_144,3,undirected
Anonymous_010,David_145,3,undirected
Anonymous_010,Korah_044,3,undirected
Anonymous_010,Korah_045,3,undirected
Anonymous_010,Korah_046,3,undirected
Anonymous_010,Korah_047,3,undirected
Anonymous_010,Korah_048,3,undirected
Anonymous_010,Korah_049,3,undirected
Anonymous_010,Korah_085,3,undirected
Anonymous_010,Moses_090,3,undirected
Anonymous_010,Solomon_127,3,undirected
Anonymous_043,Anonymous_001,2,undirected
Anonymous_043,Anonymous_010,5,undirected
Anonymous_043,Anonymous_043,4,undirected
Anonymous_043,Anonymous_066,3,undirected
Anonymous_043,Anonymous_091,2,undirected
Anonymous_043,Anonymous_092,2,undirected
Anonymous_043,Anonymous_093,2,undirected
Anonymous_043,Anonymous_095,2,undirected
Anonymous_043,Anonymous_096,2,undirected
Anonymous_043,Anonymous_097,2,undirected
Anonymous_043,Anonymous_098,2,undirected
Anonymous_043,Anonymous_100,2,undirected
Anonymous_043,Anonymous_102,2,undirected
Anonymous_043,Anonymous_105,2,undirected
Anonymous_043,Anonymous_111,2,undirected
Anonymous_043,Anonymous_112,2,undirected
Anonymous_043,Anonymous_113,2,undirected
Anonymous_043,Anonymous_114,2,undirected
Anonymous_043,Anonymous_115,2,undirected
Anonymous_043,Anonymous_116,2,undirected
Anonymous_043,Anonymous_117,2,undirected
Anonymous_043,Anonymous_118,2,undirected
Anonymous_043,Anonymous_120,2,undirected
Anonymous_043,Anonymous_121,2,undirected
Anonymous_043,Anonymous_123,2,undirected
Anonymous_043,Anonymous_126,2,undirected
Anonymous_043,Anonymous_129,2,undirected
Anonymous_043,Anonymous_130,2,undirected
Anonymous_043,Anonymous_132,2,undirected
Anonymous_043,Anonymous_134,2,undirected
Anonymous_043,Anonymous_136,2,undirected
Anonymous_043,Anonymous_137,2,undirected
Anonymous_043,Anonymous_146,2,undirected
Anonymous_043,Anonymous_147,2,undirected
Anonymous_043,Anonymous_148,2,undirected
Anonymous_043,Anonymous_149,2,undirected
Anonymous_043,Anonymous_150,2,undirected
Anonymous_043,Asaph_050,2,undirected
Anonymous_043,Asaph_073,2,undirected
Anonymous_043,Asaph_076,2,undirected
Anonymous_043,Asaph_077,2,undirected
Anonymous_043,Asaph_080,2,undirected
Anonymous_043,Asaph_081,2,undirected
Anonymous_043,Asaph_082,2,undirected
Anonymous_043,Asaph_083,2,undirected
Anonymous_043,David_004,2,undirected
Anonymous_043,David_005,2,undirected
Anonymous_043,David_007,2,undirected
Anonymous_043,David_011,2,undirected
Anonymous_043,David_012,2,undirected
Anonymous_043,David_015,2,undirected
Anonymous_043,David_016,2,undirected
Anonymous_043,David_017,2,undirected
Anonymous_043,David_020,2,undirected
Anonymous_043,David_021,2,undirected
Anonymous_043,David_022,2,undirected
Anonymous_043,David_023,2,undirected
Anonymous_043,David_024,2,undirected
Anonymous_043,David_026,2,undirected
Anonymous_043,David_027,2,undirected
Anonymous_043,David_029,2,undirected
Anonymous_043,David_030,2,undirected
Anonymous_043,David_034,2,undirected
Anonymous_043,David_036,2,undirected
Anonymous_043,David_039,2,undirected
Anonymous_043,David_040,2,undirected
Anonymous_043,David_041,2,undirected
Anonymous_043,David_051,2,undirected
Anonymous_043,David_052,2,undirected
Anonymous_043,David_054,2,undirected
Anonymous_043,David_057,2,undirected
Anonymous_043,David_058,2,undirected
Anonymous_043,David_059,2,undirected
Anonymous_043,David_060,2,undirected
Anonymous_043,David_063,2,undirected
Anonymous_043,David_064,2,undirected
Anonymous_043,David_065,2,undirected
Anonymous_043,David_068,2,undirected
Anonymous_043,David_070,2,undirected
Anonymous_043,David_086,2,undirected
Anonymous_043,David_101,2,undirected
Anonymous_043,David_108,2,undirected
Anonymous_043,David_109,2,undirected
Anonymous_043,David_110,2,undirected
Anonymous_043,David_122,2,undirected
Anonymous_043,David_131,2,undirected
Anonymous_043,David_133,2,undirected
Anonymous_043,David_139,2,undirected
Anonymous_043,David_140,2,undirected
Anonymous_043,David_141,2,undirected
Anonymous_043,David_142,2,undirected
Anonymous_043,David_143,2,undirected
Anonymous_043,David_144,2,undirected
Anonymous_043,David_145,2,undirected
Anonymous_043,Korah_044,2,undirected
Anonymous_043,Korah_045,2,undirected
Anonymous_043,Korah_046,2,undirected
Anonymous_043,Korah_047,2,undirected
Anonymous_043,Korah_048,2,undirected
Anonymous_043,Korah_049,2,undirected
Anonymous_043,Korah_085,2,undirected
Anonymous_043,Moses_090,2,undirected
Anonymous_043,Solomon_127,2,undirected
Anonymous_066,Anonymous_001,1,undirected
Anonymous_066,Anonymous_010,4,undirected
Anonymous_066,Anonymous_043,3,undirected
Anonymous_066,Anonymous_066,2,undirected
Anonymous_066,Anonymous_091,1,undirected
Anonymous_066,Anonymous_092,1,undirected
Anonymous_066,Anonymous_093,1,undirected
Anonymous_066,Anonymous_095,1,undirected
Anonymous_066,Anonymous_096,1,undirected
Anonymous_066,Anonymous_097,1,undirected
Anonymous_066,Anonymous_098,1,undirected
Anonymous_066,Anonymous_100,1,undirected
Anonymous_066,Anonymous_102,1,undirected
Anonymous_066,Anonymous_105,1,undirected
Anonymous_066,Anonymous_111,1,undirected
Anonymous_066,Anonymous_112,1,undirected
Anonymous_066,Anonymous_113,1,undirected
Anonymous_066,Anonymous_114,1,undirected
Anonymous_066,Anonymous_115,1,undirected
Anonymous_066,Anonymous_116,1,undirected
Anonymous_066,Anonymous_117,1,undirected
Anonymous_066,Anonymous_118,1,undirected
Anonymous_066,Anonymous_120,1,undirected
Anonymous_066,Anonymous_121,1,undirected
Anonymous_066,Anonymous_123,1,undirected
Anonymous_066,Anonymous_126,1,undirected
Anonymous_066,Anonymous_129,1,undirected
Anonymous_066,Anonymous_130,1,undirected
Anonymous_066,Anonymous_132,1,undirected
Anonymous_066,Anonymous_134,1,undirected
Anonymous_066,Anonymous_136,1,undirected
Anonymous_066,Anonymous_137,1,undirected
Anonymous_066,Anonymous_146,1,undirected
Anonymous_066,Anonymous_147,1,undirected
Anonymous_066,Anonymous_148,1,undirected
Anonymous_066,Anonymous_149,1,undirected
Anonymous_066,Anonymous_150,1,undirected
Anonymous_066,Asaph_050,1,undirected
Anonymous_066,Asaph_073,1,undirected
Anonymous_066,Asaph_076,1,undirected
Anonymous_066,Asaph_077,1,undirected
Anonymous_066,Asaph_080,1,undirected
Anonymous_066,Asaph_081,1,undirected
Anonymous_066,Asaph_082,1,undirected
Anonymous_066,Asaph_083,1,undirected
Anonymous_066,David_004,1,undirected
Anonymous_066,David_005,1,undirected
Anonymous_066,David_007,1,undirected
Anonymous_066,David_011,1,undirected
Anonymous_066,David_012,1,undirected
Anonymous_066,David_015,1,undirected
Anonymous_066,David_016,1,undirected
Anonymous_066,David_017,1,undirected
Anonymous_066,David_020,1,undirected
Anonymous_066,David_021,1,undirected
Anonymous_066,David_022,1,undirected
Anonymous_066,David_023,1,undirected
Anonymous_066,David_024,1,undirected
Anonymous_066,David_026,1,undirected
Anonymous_066,David_027,1,undirected
Anonymous_066,David_029,1,undirected
Anonymous_066,David_030,1,undirected
Anonymous_066,David_034,1,undirected
Anonymous_066,David_036,1,undirected
Anonymous_066,David_039,1,undirected
Anonymous_066,David_040,1,undirected
Anonymous_066,David_041,1,undirected
Anonymous_066,David_051,1,undirected
Anonymous_066,David_052,1,undirected
Anonymous_066,David_054,1,undirected
Anonymous_066,David_057,1,undirected
Anonymous_066,David_058,1,undirected
Anonymous_066,David_059,1,undirected
Anonymous_066,David_060,1,undirected
Anonymous_066,David_063,1,undirected
Anonymous_066,David_064,1,undirected
Anonymous_066,David_065,1,undirected
Anonymous_066,David_068,1,undirected
Anonymous_066,David_070,1,undirected
Anonymous_066,David_086,1,undirected
Anonymous_066,David_101,1,undirected
Anonymous_066,David_108,1,undirected
Anonymous_066,David_109,1,undirected
Anonymous_066,David_110,1,undirected
Anonymous_066,David_122,1,undirected
Anonymous_066,David_131,1,undirected
Anonymous_066,David_133,1,undirected
Anonymous_066,David_139,1,undirected
Anonymous_066,David_140,1,undirected
Anonymous_066,David_141,1,undirected
Anonymous_066,David_142,1,undirected
Anonymous_066,David_143,1,undirected
Anonymous_066,David_144,1,undirected
Anonymous_066,David_145,1,undirected
Anonymous_066,Korah_044,1,undirected
Anonymous_066,Korah_045,1,undirected
Anonymous_066,Korah_046,1,undirected
Anonymous_066,Korah_047,1,undirected
Anonymous_066,Korah_048,1,undirected
Anonymous_066,Korah_049,1,undirected
Anonymous_066,Korah_085,1,undirected
Anonymous_066,Moses_090,1,undirected
Anonymous_066,Solomon_127,1,undirected
Anonymous_067,Anonymous_106,3,undirected
Anonymous_067,Asaph_078,4,undirected
Anonymous_067,Asaph_079,2,undirected
Anonymous_071,Asaph_075,3,undirected
Anonymous_071,David_014,2,undirected
Anonymous_071,David_028,1,undirected
Anonymous_091,Anonymous_010,3,undirected
Anonymous_091,Anonymous_043,2,undirected
Anonymous_091,Anonymous_066,1,undirected
Anonymous_092,Anonymous_010,3,undirected
Anonymous_092,Anonymous_043,2,undirected
Anonymous_092,Anonymous_066,1,undirected
Anonymous_093,Anonymous_010,3,undirected
Anonymous_093,Anonymous_043,2,undirected
Anonymous_093,Anonymous_066,1,undirected
Anonymous_094,Anonymous_002,3,undirected
Anonymous_094,Anonymous_094,6,undirected
Anonymous_094,Anonymous_104,5,undirected
Anonymous_094,Anonymous_107,4,undirected
Anonymous_094,Anonymous_119,3,undirected
Anonymous_094,Anonymous_125,3,undirected
Anonymous_094,David_003,1,undirected
Anonymous_094,David_006,3,undirected
Anonymous_094,David_009,3,undirected
Anonymous_094,David_013,3,undirected
Anonymous_094,David_019,3,undirected
Anonymous_094,David_025,3,undirected
Anonymous_094,David_031,3,undirected
Anonymous_094,David_032,3,undirected
Anonymous_094,David_035,3,undirected
Anonymous_094,David_038,3,undirected
Anonymous_094,David_053,3,undirected
Anonymous_094,David_056,3,undirected
Anonymous_094,Korah_084,3,undirected
Anonymous_094,Korah+Heman_088,3,undirected
Anonymous_095,Anonymous_010,3,undirected
Anonymous_095,Anonymous_043,2,undirected
Anonymous_095,Anonymous_066,1,undirected
Anonymous_096,Anonymous_010,3,undirected
Anonymous_096,Anonymous_043,2,undirected
Anonymous_096,Anonymous_066,1,undirected
Anonymous_097,Anonymous_010,3,undirected
Anonymous_097,Anonymous_043,2,undirected
Anonymous_097,Anonymous_066,1,undirected
Anonymous_098,Anonymous_010,3,undirected
Anonymous_098,Anonymous_043,2,undirected
Anonymous_098,Anonymous_066,1,undirected
Anonymous_099,Anonymous_128,3,undirected
Anonymous_099,Anonymous_135,2,undirected
Anonymous_099,Asaph_074,1,undirected
Anonymous_099,David_069,2,undirected
Anonymous_100,Anonymous_010,3,undirected
Anonymous_100,Anonymous_043,2,undirected
Anonymous_100,Anonymous_066,1,undirected
Anonymous_102,Anonymous_010,3,undirected
Anonymous_102,Anonymous_043,2,undirected
Anonymous_102,Anonymous_066,1,undirected
Anonymous_104,Anonymous_002,2,undirected
Anonymous_104,Anonymous_094,5,undirected
Anonymous_104,Anonymous_104,4,undirected
Anonymous_104,Anonymous_107,3,undirected
Anonymous_104,Anonymous_119,2,undirected
Anonymous_104,Anonymous_125,2,undirected
Anonymous_104,David_006,2,undirected
Anonymous_104,David_009,2,undirected
Anonymous_104,David_013,2,undirected
Anonymous_104,David_019,2,undirected
Anonymous_104,David_025,2,undirected
Anonymous_104,David_031,2,undirected
Anonymous_104,David_032,2,undirected
Anonymous_104,David_035,2,undirected
Anonymous_104,David_038,2,undirected
Anonymous_104,David_053,2,undirected
Anonymous_104,David_056,2,undirected
Anonymous_104,Korah_084,2,undirected
Anonymous_104,Korah+Heman_088,2,undirected
Anonymous_105,Anonymous_010,3,undirected
Anonymous_105,Anonymous_043,2,undirected
Anonymous_105,Anonymous_066,1,undirected
Anonymous_106,Anonymous_067,3,undirected
Anonymous_106,Anonymous_106,6,undirected
Anonymous_106,Asaph_078,3,undirected
Anonymous_106,Asaph_079,5,undirected
Anonymous_107,Anonymous_002,1,undirected
Anonymous_107,Anonymous_094,4,undirected
Anonymous_107,Anonymous_104,3,undirected
Anonymous_107,Anonymous_107,2,undirected
Anonymous_107,Anonymous_119,1,undirected
Anonymous_107,Anonymous_125,1,undirected
Anonymous_107,David_006,1,undirected
Anonymous_107,David_009,1,undirected
Anonymous_107,David_013,1,undirected
Anonymous_107,David_019,1,undirected
Anonymous_107,David_025,1,undirected
Anonymous_107,David_031,1,undirected
Anonymous_107,David_032,1,undirected
Anonymous_107,David_035,1,undirected
Anonymous_107,David_038,1,undirected
Anonymous_107,David_053,1,undirected
Anonymous_107,David_056,1,undirected
Anonymous_107,Korah_084,1,undirected
Anonymous_107,Korah+Heman_088,1,undirected
Anonymous_111,Anonymous_010,3,undirected
Anonymous_111,Anonymous_043,2,undirected
Anonymous_111,Anonymous_066,1,undirected
Anonymous_112,Anonymous_010,3,undirected
Anonymous_112,Anonymous_043,2,undirected
Anonymous_112,Anonymous_066,1,undirected
Anonymous_113,Anonymous_010,3,undirected
Anonymous_113,Anonymous_043,2,undirected
Anonymous_113,Anonymous_066,1,undirected
Anonymous_114,Anonymous_010,3,undirected
Anonymous_114,Anonymous_043,2,undirected
Anonymous_114,Anonymous_066,1,undirected
Anonymous_115,Anonymous_010,3,undirected
Anonymous_115,Anonymous_043,2,undirected
Anonymous_115,Anonymous_066,1,undirected
Anonymous_116,Anonymous_010,3,undirected
Anonymous_116,Anonymous_043,2,undirected
Anonymous_116,Anonymous_066,1,undirected
Anonymous_117,Anonymous_010,3,undirected
Anonymous_117,Anonymous_043,2,undirected
Anonymous_117,Anonymous_066,1,undirected
Anonymous_118,Anonymous_010,3,undirected
Anonymous_118,Anonymous_043,2,undirected
Anonymous_118,Anonymous_066,1,undirected
Anonymous_119,Anonymous_094,3,undirected
Anonymous_119,Anonymous_104,2,undirected
Anonymous_119,Anonymous_107,1,undirected
Anonymous_120,Anonymous_010,3,undirected
Anonymous_120,Anonymous_043,2,undirected
Anonymous_120,Anonymous_066,1,undirected
Anonymous_121,Anonymous_010,3,undirected
Anonymous_121,Anonymous_043,2,undirected
Anonymous_121,Anonymous_066,1,undirected
Anonymous_123,Anonymous_010,3,undirected
Anonymous_123,Anonymous_043,2,undirected
Anonymous_123,Anonymous_066,1,undirected
Anonymous_125,Anonymous_094,3,undirected
Anonymous_125,Anonymous_104,2,undirected
Anonymous_125,Anonymous_107,1,undirected
Anonymous_126,Anonymous_010,3,undirected
Anonymous_126,Anonymous_043,2,undirected
Anonymous_126,Anonymous_066,1,undirected
Anonymous_128,Anonymous_099,3,undirected
Anonymous_128,Anonymous_128,6,undirected
Anonymous_128,Anonymous_135,5,undirected
Anonymous_128,Asaph_074,4,undirected
Anonymous_128,David_055,3,undirected
Anonymous_128,David_061,3,undirected
Anonymous_128,David_069,1,undirected
Anonymous_128,David_103,3,undirected
Anonymous_128,David_138,3,undirected
Anonymous_128,Ethan_089,3,undirected
Anonymous_128,Korah_042,3,undirected
Anonymous_128,Korah_087,3,undirected
Anonymous_128,Solomon_072,3,undirected
Anonymous_129,Anonymous_010,3,undirected
Anonymous_129,Anonymous_043,2,undirected
Anonymous_129,Anonymous_066,1,undirected
Anonymous_130,Anonymous_010,3,undirected
Anonymous_130,Anonymous_043,2,undirected
Anonymous_130,Anonymous_066,1,undirected
Anonymous_132,Anonymous_010,3,undirected
Anonymous_132,Anonymous_043,2,undirected
Anonymous_132,Anonymous_066,1,undirected
Anonymous_134,Anonymous_010,3,undirected
Anonymous_134,Anonymous_043,2,undirected
Anonymous_134,Anonymous_066,1,undirected
Anonymous_135,Anonymous_099,2,undirected
Anonymous_135,Anonymous_128,5,undirected
Anonymous_135,Anonymous_135,4,undirected
Anonymous_135,Asaph_074,3,undirected
Anonymous_135,David_055,2,undirected
Anonymous_135,David_061,2,undirected
Anonymous_135,David_103,2,undirected
Anonymous_135,David_138,2,undirected
Anonymous_135,Ethan_089,2,undirected
Anonymous_135,Korah_042,2,undirected
Anonymous_135,Korah_087,2,undirected
Anonymous_135,Solomon_072,2,undirected
Anonymous_136,Anonymous_010,3,undirected
Anonymous_136,Anonymous_043,2,undirected
Anonymous_136,Anonymous_066,1,undirected
Anonymous_137,Anonymous_010,3,undirected
Anonymous_137,Anonymous_043,2,undirected
Anonymous_137,Anonymous_066,1,undirected
Anonymous_146,Anonymous_010,3,undirected
Anonymous_146,Anonymous_043,2,undirected
Anonymous_146,Anonymous_066,1,undirected
Anonymous_147,Anonymous_010,3,undirected
Anonymous_147,Anonymous_043,2,undirected
Anonymous_147,Anonymous_066,1,undirected
Anonymous_148,Anonymous_010,3,undirected
Anonymous_148,Anonymous_043,2,undirected
Anonymous_148,Anonymous_066,1,undirected
Anonymous_149,Anonymous_010,3,undirected
Anonymous_149,Anonymous_043,2,undirected
Anonymous_149,Anonymous_066,1,undirected
Anonymous_150,Anonymous_010,3,undirected
Anonymous_150,Anonymous_043,2,undirected
Anonymous_150,Anonymous_066,1,undirected
Asaph_050,Anonymous_010,3,undirected
Asaph_050,Anonymous_043,2,undirected
Asaph_050,Anonymous_066,1,undirected
Asaph_073,Anonymous_010,3,undirected
Asaph_073,Anonymous_043,2,undirected
Asaph_073,Anonymous_066,1,undirected
Asaph_074,Anonymous_099,1,undirected
Asaph_074,Anonymous_128,4,undirected
Asaph_074,Anonymous_135,3,undirected
Asaph_074,Asaph_074,2,undirected
Asaph_074,David_055,1,undirected
Asaph_074,David_061,1,undirected
Asaph_074,David_103,1,undirected
Asaph_074,David_138,1,undirected
Asaph_074,Ethan_089,1,undirected
Asaph_074,Korah_042,1,undirected
Asaph_074,Korah_087,1,undirected
Asaph_074,Solomon_072,1,undirected
Asaph_075,Anonymous_071,3,undirected
Asaph_075,Asaph_075,6,undirected
Asaph_075,David_014,5,undirected
Asaph_075,David_028,4,undirected
Asaph_075,David_033,3,undirected
Asaph_075,David_037,3,undirected
Asaph_075,David_062,3,undirected
Asaph_075,David_124,3,undirected
Asaph_076,Anonymous_010,3,undirected
Asaph_076,Anonymous_043,2,undirected
Asaph_076,Anonymous_066,1,undirected
Asaph_077,Anonymous_010,3,undirected
Asaph_077,Anonymous_043,2,undirected
Asaph_077,Anonymous_066,1,undirected
Asaph_078,Anonymous_067,4,undirected
Asaph_078,Anonymous_106,3,undirected
Asaph_078,Asaph_079,2,undirected
Asaph_078,David_018,2,undirected
Asaph_079,Anonymous_067,2,undirected
Asaph_079,Anonymous_106,5,undirected
Asaph_079,Asaph_078,2,undirected
Asaph_079,Asaph_079,4,undirected
Asaph_080,Anonymous_010,3,undirected
Asaph_080,Anonymous_043,2,undirected
Asaph_080,Anonymous_066,1,undirected
Asaph_081,Anonymous_010,3,undirected
Asaph_081,Anonymous_043,2,undirected
Asaph_081,Anonymous_066,1,undirected
Asaph_082,Anonymous_010,3,undirected
Asaph_082,Anonymous_043,2,undirected
Asaph_082,Anonymous_066,1,undirected
Asaph_083,Anonymous_010,3,undirected
Asaph_083,Anonymous_043,2,undirected
Asaph_083,Anonymous_066,1,undirected
David_003,Anonymous_002,2,undirected
David_003,Anonymous_094,1,undirected
David_003,David_069,6,undirected
David_004,Anonymous_010,3,undirected
David_004,Anonymous_043,2,undirected
David_004,Anonymous_066,1,undirected
David_005,Anonymous_010,3,undirected
David_005,Anonymous_043,2,undirected
David_005,Anonymous_066,1,undirected
David_006,Anonymous_094,3,undirected
David_006,Anonymous_104,2,undirected
David_006,Anonymous_107,1,undirected
David_007,Anonymous_010,3,undirected
David_007,Anonymous_043,2,undirected
David_007,Anonymous_066,1,undirected
David_008,Anonymous_001,2,undirected
David_008,Anonymous_002,1,undirected
David_008,David_018,6,undirected
David_009,Anonymous_094,3,undirected
David_009,Anonymous_104,2,undirected
David_009,Anonymous_107,1,undirected
David_011,Anonymous_010,3,undirected
David_011,Anonymous_043,2,undirected
David_011,Anonymous_066,1,undirected
David_012,Anonymous_010,3,undirected
David_012,Anonymous_043,2,undirected
David_012,Anonymous_066,1,undirected
David_013,Anonymous_094,3,undirected
David_013,Anonymous_104,2,undirected
David_013,Anonymous_107,1,undirected
David_014,Anonymous_071,2,undirected
David_014,Asaph_075,5,undirected
David_014,David_014,4,undirected
David_014,David_028,3,undirected
David_014,David_033,2,undirected
David_014,David_037,2,undirected
David_014,David_062,2,undirected
David_014,David_124,2,undirected
David_015,Anonymous_010,3,undirected
David_015,Anonymous_043,2,undirected
David_015,Anonymous_066,1,undirected
David_016,Anonymous_010,3,undirected
David_016,Anonymous_043,2,undirected
David_016,Anonymous_066,1,undirected
David_017,Anonymous_010,3,undirected
David_017,Anonymous_043,2,undirected
David_017,Anonymous_066,1,undirected
David_018,Anonymous_001,1,undirected
David_018,Asaph_078,2,undirected
David_018,David_008,6,undirected
David_019,Anonymous_094,3,undirected
David_019,Anonymous_104,2,undirected
David_019,Anonymous_107,1,undirected
David_020,Anonymous_010,3,undirected
David_020,Anonymous_043,2,undirected
David_020,Anonymous_066,1,undirected
David_021,Anonymous_010,3,undirected
David_021,Anonymous_043,2,undirected
David_021,Anonymous_066,1,undirected
David_022,Anonymous_010,3,undirected
David_022,Anonymous_043,2,undirected
David_022,Anonymous_066,1,undirected
David_023,Anonymous_010,3,undirected
David_023,Anonymous_043,2,undirected
David_023,Anonymous_066,1,undirected
David_024,Anonymous_010,3,undirected
David_024,Anonymous_043,2,undirected
David_024,Anonymous_066,1,undirected
David_025,Anonymous_094,3,undirected
David_025,Anonymous_104,2,undirected
David_025,Anonymous_107,1,undirected
David_026,Anonymous_010,3,undirected
David_026,Anonymous_043,2,undirected
David_026,Anonymous_066,1,undirected
David_027,Anonymous_010,3,undirected
David_027,Anonymous_043,2,undirected
David_027,Anonymous_066,1,undirected
David_028,Anonymous_071,1,undirected
David_028,Asaph_075,4,undirected
David_028,David_014,3,undirected
David_028,David_028,2,undirected
David_028,David_033,1,undirected
David_028,David_037,1,undirected
David_028,David_062,1,undirected
David_028,David_124,1,undirected
David_029,Anonymous_010,3,undirected
David_029,Anonymous_043,2,undirected
David_029,Anonymous_066,1,undirected
David_030,Anonymous_010,3,undirected
David_030,Anonymous_043,2,undirected
David_030,Anonymous_066,1,undirected
David_031,Anonymous_094,3,undirected
David_031,Anonymous_104,2,undirected
David_031,Anonymous_107,1,undirected
David_032,Anonymous_094,3,undirected
David_032,Anonymous_104,2,undirected
David_032,Anonymous_107,1,undirected
David_033,Asaph_075,3,undirected
David_033,David_014,2,undirected
David_033,David_028,1,undirected
David_034,Anonymous_010,3,undirected
David_034,Anonymous_043,2,undirected
David_034,Anonymous_066,1,undirected
David_035,Anonymous_094,3,undirected
David_035,Anonymous_104,2,undirected
David_035,Anonymous_107,1,undirected
David_036,Anonymous_010,3,undirected
David_036,Anonymous_043,2,undirected
David_036,Anonymous_066,1,undirected
David_037,Asaph_075,3,undirected
David_037,David_014,2,undirected
David_037,David_028,1,undirected
David_038,Anonymous_094,3,undirected
David_038,Anonymous_104,2,undirected
David_038,Anonymous_107,1,undirected
David_039,Anonymous_010,3,undirected
David_039,Anonymous_043,2,undirected
David_039,Anonymous_066,1,undirected
David_040,Anonymous_010,3,undirected
David_040,Anonymous_043,2,undirected
David_040,Anonymous_066,1,undirected
David_041,Anonymous_010,3,undirected
David_041,Anonymous_043,2,undirected
David_041,Anonymous_066,1,undirected
David_051,Anonymous_010,3,undirected
David_051,Anonymous_043,2,undirected
David_051,Anonymous_066,1,undirected
David_052,Anonymous_010,3,undirected
David_052,Anonymous_043,2,undirected
David_052,Anonymous_066,1,undirected
David_053,Anonymous_094,3,undirected
David_053,Anonymous_104,2,undirected
David_053,Anonymous_107,1,undirected
David_054,Anonymous_010,3,undirected
David_054,Anonymous_043,2,undirected
